1 10000 18500 10004 18381 12000 18501 0 300
1 10004 18381 14000 18500 12000 18501 0 1600
1 14000 18500 10004 18619 12000 18499 0 500
1 10004 18619 10000 18500 12000 18499 0 300
2 10000 18500 9413 19417 0 0 0 500
1 9413 19417 9516 19479 9000 20232 0 300
1 9516 19479 9913 20282 9000 20232 0 1600
1 9913 20282 10502 21200 11010 20226 1 1600
1 10502 21200 11502 21200 11002 20436 1 1600
1 11502 21200 12500 21198 12000 21965 0 1600
1 12500 21198 13498 21200 13000 20434 1 1600
1 13498 21200 14088 20282 12990 20226 1 1600
1 14088 20282 14587 19417 15000 20232 0 1600
1 14587 19417 14587 17583 13999 18501 1 1600
1 14587 17583 14087 16718 15000 16768 0 1600
1 14087 16718 13499 15800 12990 16774 1 1600
1 13499 15800 12499 15800 12999 16564 1 1600
1 12499 15800 12100 15920 12054 15043 0 500
0 12100 15920 11760 11500 0 0 0 1000
1 11760 11500 14500 10600 13444 12005 0 1600
1 14500 10600 16800 14100 11567 15033 0 500
1 16800 14100 13500 12500 13957 15761 1 1600
1 13500 12500 11760 11500 13067 11239 0 1600
0 11760 11500 11700 11000 0 0 0 1600
1 11700 11000 10200 8340 8216 11212 1 500
0 10200 8340 10000 8500 0 0 0 500
1 10000 8500 11500 11000 8094 11343 0 1600
0 11500 11000 11700 13500 0 0 0 800
1 11700 13500 8700 15000 9312 12474 0 1600
1 8700 15000 7000 15500 8333 16893 1 500
1 7000 15500 11700 13500 9964 15944 0 500
0 11700 13500 11900 15920 0 0 0 500
1 11900 15920 11500 15801 11874 15275 0 1600
1 11500 15801 10502 15800 11000 16565 1 1600
1 10502 15800 9912 16718 11010 16774 1 1600
1 9912 16718 9413 17584 9000 16768 0 1600
1 9413 17584 9316 19346 10001 18501 1 500
1 9316 19346 9413 19417 10001 18501 1 300
2 9413 19417 8000 20196 0 0 0 500
1 8000 20196 8015 20315 12000 19777 1 300
1 8015 20315 16000 20196 12000 19777 1 1600
1 16000 20196 17500 17598 19390 20421 0 1600
1 17500 17598 19000 15000 15611 14776 1 1600
1 19000 15000 17500 12402 15611 15224 1 1600
1 17500 12402 16000 9804 19390 9579 0 1600
1 16000 9804 8000 9804 12000 10223 1 1600
1 8000 9804 6500 12402 4610 9579 0 1600
1 6500 12402 5000 15000 8389 15224 1 1600
1 5000 15000 6500 17598 8389 14776 1 1600
1 6500 17598 7989 20077 4610 20421 0 500
1 7989 20077 8000 20196 4610 20421 0 300
2 8000 20196 5300 25588 0 0 0 500
1 5300 25588 5231 25686 5535 25828 1 300
1 5231 25686 5200 25800 5535 25828 1 1600
1 5200 25800 4400 25800 4800 25745 0 1600
1 4400 25800 3600 25800 4000 25854 1 1400
1 3600 25800 2800 25000 3046 25554 0 1400
1 2800 25000 2800 24200 2745 24600 1 1600
1 2800 24200 2800 23400 2854 23800 0 1600
1 2800 23400 2800 22600 2745 23000 1 1600
1 2800 22600 2800 21800 2854 22200 0 1600
1 2800 21800 2800 21000 2745 21400 1 1600
1 2800 21000 2800 20200 2854 20600 0 1600
1 2800 20200 2800 19400 2745 19800 1 1600
1 2800 19400 2800 18600 2854 19000 0 1600
1 2800 18600 2800 17800 2745 18200 1 1600
1 2800 17800 2800 17000 2854 17400 0 1600
1 2800 17000 2800 16200 2745 16600 1 1600
1 2800 16200 2800 15400 2854 15800 0 1600
1 2800 15400 2800 14600 2745 15000 1 1600
1 2800 14600 2800 13800 2854 14200 0 1600
1 2800 13800 2800 13000 2745 13400 1 1600
1 2800 13000 2800 12200 2854 12600 0 1600
1 2800 12200 2800 11400 2745 11800 1 1600
1 2800 11400 2800 10600 2854 11000 0 1600
1 2800 10600 2800 9800 2745 10200 1 1600
1 2800 9800 2800 9000 2854 9400 0 1600
1 2800 9000 2800 8200 2745 8600 1 1600
1 2800 8200 2800 7400 2854 7800 0 1600
1 2800 7400 2800 6600 2745 7000 1 1600
1 2800 6600 2800 5800 2854 6200 0 1600
1 2800 5800 2800 5000 2745 5400 1 1400
1 2800 5000 3600 4200 3046 4446 0 1400
1 3600 4200 4400 4200 4000 4145 1 1600
1 4400 4200 5200 4200 4800 4254 0 1600
1 5200 4200 6000 4200 5600 4145 1 1600
1 6000 4200 6800 4200 6400 4254 0 1600
1 6800 4200 7600 4200 7200 4145 1 1600
1 7600 4200 8400 4200 8000 4254 0 1600
1 8400 4200 9200 4200 8800 4145 1 1600
1 9200 4200 10000 4200 9600 4254 0 1600
1 10000 4200 10800 4200 10400 4145 1 1600
1 10800 4200 11600 4200 11200 4254 0 1600
1 11600 4200 12400 4200 12000 4145 1 1600
1 12400 4200 13200 4200 12800 4254 0 1600
1 13200 4200 14000 4200 13600 4145 1 1600
1 14000 4200 14800 4200 14400 4254 0 1600
1 14800 4200 15600 4200 15200 4145 1 1600
1 15600 4200 16400 4200 16000 4254 0 1600
1 16400 4200 17200 4200 16800 4145 1 1600
1 17200 4200 18000 4200 17600 4254 0 1600
1 18000 4200 18800 4200 18400 4145 1 1600
1 18800 4200 19600 4200 19200 4254 0 1600
1 19600 4200 20400 4200 20000 4145 1 1400
1 20400 4200 21200 5000 20954 4446 0 1400
1 21200 5000 21200 5800 21254 5400 1 1600
1 21200 5800 21200 6600 21145 6200 0 1600
1 21200 6600 21200 7400 21254 7000 1 1600
1 21200 7400 21200 8200 21145 7800 0 1600
1 21200 8200 21200 9000 21254 8600 1 1600
1 21200 9000 21200 9800 21145 9400 0 1600
1 21200 9800 21200 10600 21254 10200 1 1600
1 21200 10600 21200 11400 21145 11000 0 1600
1 21200 11400 21200 12200 21254 11800 1 1600
1 21200 12200 21200 13000 21145 12600 0 1600
1 21200 13000 21200 13800 21254 13400 1 1600
1 21200 13800 21200 14600 21145 14200 0 1600
1 21200 14600 21200 15400 21254 15000 1 1600
1 21200 15400 21200 16200 21145 15800 0 1600
1 21200 16200 21200 17000 21254 16600 1 1600
1 21200 17000 21200 17800 21145 17400 0 1600
1 21200 17800 21200 18600 21254 18200 1 1600
1 21200 18600 21200 19400 21145 19000 0 1600
1 21200 19400 21200 20200 21254 19800 1 1600
1 21200 20200 21200 21000 21145 20600 0 1600
1 21200 21000 21200 21800 21254 21400 1 1600
1 21200 21800 21200 22600 21145 22200 0 1600
1 21200 22600 21200 23400 21254 23000 1 1600
1 21200 23400 21200 24200 21145 23800 0 1600
1 21200 24200 21200 25000 21254 24600 1 1400
1 21200 25000 20400 25800 20954 25554 0 1400
1 20400 25800 19600 25800 20000 25854 1 1600
1 19600 25800 18800 25800 19200 25745 0 1600
1 18800 25800 18000 25800 18400 25854 1 1600
1 18000 25800 17200 25800 17600 25745 0 1600
1 17200 25800 16400 25800 16800 25854 1 1600
1 16400 25800 15600 25800 16000 25745 0 1600
1 15600 25800 14800 25800 15200 25854 1 1600
1 14800 25800 14000 25800 14400 25745 0 1600
1 14000 25800 13200 25800 13600 25854 1 1600
1 13200 25800 12400 25800 12800 25745 0 1600
1 12400 25800 11600 25800 12000 25854 1 1600
1 11600 25800 10800 25800 11200 25745 0 1600
1 10800 25800 10000 25800 10400 25854 1 1600
1 10000 25800 9200 25800 9600 25745 0 1600
1 9200 25800 8400 25800 8800 25854 1 1600
1 8400 25800 7600 25800 8000 25745 0 1600
1 7600 25800 6800 25800 7200 25854 1 1600
1 6800 25800 6000 25800 6400 25745 0 1600
1 6000 25800 5234 25686 5600 25854 1 500
1 5234 25686 5200 25800 5600 25854 1 300
-1 5200 25800 0 0 0 0 0 0
