0 12000 5000 11880 5000 0 0 0 300
0 11880 5000 1120 5000 0 0 0 500
0 1120 5000 1000 5000 0 0 0 300
2 1000 5000 1000 8999 0 0 0 500
0 1000 8999 1120 8999 0 0 0 300
0 1120 8999 11879 8999 0 0 0 500
0 11879 8999 11999 8999 0 0 0 300
2 11999 8999 11999 12996 0 0 0 500
0 11999 12996 11879 12996 0 0 0 300
0 11879 12996 1000 12996 0 0 0 500
0 1000 12996 999 2000 0 0 0 1600
1 999 2000 1999 1000 1999 1999 0 1600
0 1999 1000 10998 1000 0 0 0 1600
1 10998 1000 11998 2000 10998 2000 0 1600
0 11998 2000 11998 15998 0 0 0 1600
1 11998 15998 10998 16998 10998 15998 0 1600
0 10998 16998 2000 16998 0 0 0 1600
1 2000 16998 1000 15998 2000 15998 0 1600
0 1000 15998 1000 13024 0 0 0 500
0 1000 13024 1000 12904 0 0 0 300
-1 1000 12904 0 0 0 0 0 0
