0 14999 19999 14915 19915 0 0 0 300
0 14915 19915 8000 12999 0 0 0 500
0 8000 12999 12999 8000 0 0 0 500
0 12999 8000 14999 9999 0 0 0 500
0 14999 9999 8000 16999 0 0 0 500
0 8000 16999 10999 19999 0 0 0 500
0 10999 19999 14999 15999 0 0 0 500
0 14999 15999 8000 8999 0 0 0 500
0 8000 8999 8999 8000 0 0 0 500
0 8999 8000 14999 13999 0 0 0 500
0 14999 13999 8999 19999 0 0 0 500
0 8999 19999 8000 18999 0 0 0 500
0 8000 18999 14999 12001 0 0 0 500
0 14999 12001 10999 8000 0 0 0 500
0 10999 8000 8000 10999 0 0 0 500
0 8000 10999 14999 17999 0 0 0 500
0 14999 17999 13001 19999 0 0 0 500
0 13001 19999 8000 14999 0 0 0 500
0 8000 14999 14915 8084 0 0 0 500
0 14915 8084 14999 8000 0 0 0 300
2 14999 8000 8000 8000 0 0 0 500
0 8000 8000 8084 8084 0 0 0 300
0 8084 8084 14999 14999 0 0 0 500
0 14999 14999 9999 19999 0 0 0 500
0 9999 19999 8000 17999 0 0 0 500
0 8000 17999 14999 11001 0 0 0 500
0 14999 11001 11999 8000 0 0 0 500
0 11999 8000 8000 11999 0 0 0 500
0 8000 11999 14999 18999 0 0 0 500
0 14999 18999 14001 19999 0 0 0 500
0 14001 19999 8000 13999 0 0 0 500
0 8000 13999 13999 8000 0 0 0 500
0 13999 8000 14999 8999 0 0 0 500
0 14999 8999 8000 15999 0 0 0 500
0 8000 15999 11999 19999 0 0 0 500
0 11999 19999 14999 16999 0 0 0 500
0 14999 16999 8000 9999 0 0 0 500
0 8000 9999 9999 8000 0 0 0 500
0 9999 8000 14999 12999 0 0 0 500
0 14999 12999 8000 20000 0 0 0 500
0 8000 20000 8000 8000 0 0 0 500
0 8000 8000 15000 8000 0 0 0 500
0 15000 8000 15000 20000 0 0 0 500
0 15000 20000 8120 20000 0 0 0 500
0 8120 20000 8000 20000 0 0 0 300
2 8000 20000 7600 21000 0 0 0 500
1 7600 21000 7637 20885 4040 19768 1 300
1 7637 20885 7550 18400 4040 19768 1 1600
1 7550 18400 6140 18180 6773 18754 1 1600
1 6140 18180 6140 18620 6365 18400 1 1600
1 6140 18620 7550 18400 6773 18045 1 1600
1 7550 18400 7550 16200 5149 17300 1 1600
1 7550 16200 6140 15980 6773 16554 1 1600
1 6140 15980 6140 16420 6365 16200 1 1600
1 6140 16420 7550 16200 6773 15845 1 1600
1 7550 16200 7550 14000 5149 15100 1 1600
1 7550 14000 6140 13780 6773 14354 1 1600
1 6140 13780 6140 14220 6365 14000 1 1600
1 6140 14220 7550 14000 6773 13645 1 1600
1 7550 14000 7550 11800 5149 12900 1 1600
1 7550 11800 6140 11580 6773 12154 1 1600
1 6140 11580 6140 12020 6365 11800 1 1600
1 6140 12020 7550 11800 6773 11445 1 1600
1 7550 11800 7550 9600 5149 10700 1 1600
1 7550 9600 6140 9380 6773 9954 1 1600
1 6140 9380 6140 9820 6365 9600 1 1600
1 6140 9820 7550 9600 6773 9245 1 1600
1 7550 9600 7600 7000 4040 8232 1 1600
1 7600 7000 6357 6075 6218 7559 1 1600
1 6357 6075 6074 6358 6324 6325 1 1600
1 6074 6358 7000 7600 7552 6222 1 1600
1 7000 7600 9301 7551 8091 4780 1 1600
1 9301 7551 9521 6141 8947 6774 1 1600
1 9521 6141 9081 6141 9301 6366 1 1600
1 9081 6141 9301 7551 9656 6774 1 1600
1 9301 7551 11501 7550 10401 5150 1 1600
1 11501 7550 11720 6140 11147 6774 1 1600
1 11720 6140 11281 6141 11501 6365 1 1600
1 11281 6141 11501 7550 11855 6773 1 1600
1 11501 7550 13700 7550 12600 5149 1 1600
1 13700 7550 13920 6140 13346 6773 1 1600
1 13920 6140 13480 6140 13700 6365 1 1600
1 13480 6140 13699 7551 14055 6773 1 1600
1 13699 7551 16000 7600 14909 4780 1 1600
1 16000 7600 16926 6358 15448 6222 1 1600
1 16926 6358 16643 6075 16676 6325 1 1600
1 16643 6075 15400 7000 16782 7559 1 1600
1 15400 7000 15450 9600 18960 8232 1 1600
1 15450 9600 16860 9820 16227 9245 1 1600
1 16860 9820 16860 9380 16635 9600 1 1600
1 16860 9380 15450 9600 16227 9954 1 1600
1 15450 9600 15450 11800 17851 10700 1 1600
1 15450 11800 16860 12020 16227 11445 1 1600
1 16860 12020 16860 11580 16635 11800 1 1600
1 16860 11580 15450 11800 16227 12154 1 1600
1 15450 11800 15450 14000 17851 12900 1 1600
1 15450 14000 16860 14220 16227 13645 1 1600
1 16860 14220 16860 13780 16635 14000 1 1600
1 16860 13780 15450 14000 16227 14354 1 1600
1 15450 14000 15450 16200 17851 15100 1 1600
1 15450 16200 16860 16420 16227 15845 1 1600
1 16860 16420 16860 15980 16635 16200 1 1600
1 16860 15980 15450 16200 16227 16554 1 1600
1 15450 16200 15450 18400 17851 17300 1 1600
1 15450 18400 16860 18620 16227 18045 1 1600
1 16860 18620 16860 18180 16635 18400 1 1600
1 16860 18180 15450 18400 16227 18754 1 1600
1 15450 18400 15400 21000 18960 19768 1 1600
1 15400 21000 16643 21925 16782 20441 1 1600
1 16643 21925 16926 21642 16676 21675 1 1600
1 16926 21642 16000 20400 15448 21778 1 1600
1 16000 20400 13700 20450 14909 23220 1 1600
1 13700 20450 13480 21860 14055 21227 1 1600
1 13480 21860 13920 21860 13700 21635 1 1600
1 13920 21860 13700 20450 13346 21227 1 1600
1 13700 20450 11501 20450 12600 22851 1 1600
1 11501 20450 11281 21859 11855 21227 1 1600
1 11281 21859 11720 21860 11501 21635 1 1600
1 11720 21860 11501 20450 11147 21226 1 1600
1 11501 20450 9301 20449 10401 22850 1 1600
1 9301 20449 9081 21859 9656 21226 1 1600
1 9081 21859 9521 21859 9301 21634 1 1600
1 9521 21859 9301 20449 8947 21226 1 1600
1 9301 20449 7000 20400 8091 23220 1 1600
1 7000 20400 6074 21642 7552 21778 1 1600
1 6074 21642 6357 21925 6324 21675 1 1600
1 6357 21925 7550 21109 6218 20441 1 500
1 7550 21109 7600 21000 6218 20441 1 300
2 7600 21000 6000 22000 0 0 0 500
0 6000 22000 6000 21880 0 0 0 300
0 6000 21880 6000 6000 0 0 0 500
0 6000 6000 17000 6000 0 0 0 500
0 17000 6000 17000 22000 0 0 0 500
0 17000 22000 6120 22000 0 0 0 500
0 6120 22000 6000 22000 0 0 0 300
2 6000 22000 5500 22500 0 0 0 500
0 5500 22500 5500 22380 0 0 0 300
0 5500 22380 5500 5500 0 0 0 500
0 5500 5500 17500 5500 0 0 0 500
0 17500 5500 17500 22500 0 0 0 500
0 17500 22500 5620 22500 0 0 0 500
0 5620 22500 5500 22500 0 0 0 300
2 5500 22500 5000 23000 0 0 0 500
0 5000 23000 5000 22880 0 0 0 300
0 5000 22880 5000 5000 0 0 0 500
0 5000 5000 18000 5000 0 0 0 500
0 18000 5000 18000 23000 0 0 0 500
0 18000 23000 5120 23000 0 0 0 500
0 5120 23000 5000 23000 0 0 0 300
2 5000 23000 4500 23500 0 0 0 500
0 4500 23500 4500 23380 0 0 0 300
0 4500 23380 4500 4500 0 0 0 500
0 4500 4500 18500 4500 0 0 0 500
0 18500 4500 18500 23500 0 0 0 500
0 18500 23500 4620 23500 0 0 0 500
0 4620 23500 4500 23500 0 0 0 300
-1 4500 23500 0 0 0 0 0 0
