1 2287 23978 2195 23901 2753 23323 0 300
1 2195 23901 2287 22667 2753 23323 0 1600
1 2287 22667 2287 21312 1780 21990 1 1600
1 2287 21312 2287 20001 2753 20657 0 1600
1 2287 20001 2287 18646 1780 19323 1 1600
1 2287 18646 2287 17334 2753 17990 0 1600
1 2287 17334 2287 15980 1780 16657 1 1600
1 2287 15980 2287 14668 2753 15324 0 1600
1 2287 14668 2287 13314 1780 13991 1 1600
1 2287 13314 2287 12002 2753 12658 0 1600
1 2287 12002 2287 10648 1780 11325 1 1600
1 2287 10648 2287 9335 2753 9992 0 1600
1 2287 9335 2287 7982 1780 8659 1 1600
1 2287 7982 2287 6669 2753 7326 0 1600
1 2287 6669 2287 5316 1780 5993 1 1600
1 2287 5316 2287 4003 2753 4659 0 1600
1 2287 4003 2287 2649 1780 3327 1 1600
1 2287 2649 2195 1414 2753 1993 0 500
1 2195 1414 2287 1337 2753 1993 0 300
2 2287 1337 3261 1337 0 0 0 500
1 3261 1337 3353 1414 2795 1993 0 300
1 3353 1414 3261 2649 2795 1993 0 1600
1 3261 2649 3261 4003 3769 3327 1 1600
1 3261 4003 3261 5316 2795 4659 0 1600
1 3261 5316 3261 6669 3769 5993 1 1600
1 3261 6669 3261 7982 2795 7326 0 1600
1 3261 7982 3261 9335 3769 8659 1 1600
1 3261 9335 3261 10648 2795 9992 0 1600
1 3261 10648 3261 12002 3769 11325 1 1600
1 3261 12002 3261 13314 2795 12658 0 1600
1 3261 13314 3261 14668 3769 13991 1 1600
1 3261 14668 3261 15980 2795 15324 0 1600
1 3261 15980 3261 17334 3769 16657 1 1600
1 3261 17334 3261 18646 2795 17990 0 1600
1 3261 18646 3261 20001 3769 19323 1 1600
1 3261 20001 3261 21312 2795 20657 0 1600
1 3261 21312 3261 22667 3769 21990 1 1600
1 3261 22667 3353 23901 2795 23323 0 500
1 3353 23901 3261 23978 2795 23323 0 300
2 3261 23978 4276 23978 0 0 0 500
1 4276 23978 4184 23901 4742 23323 0 300
1 4184 23901 4277 22667 4742 23323 0 1600
1 4277 22667 4277 21312 3768 21990 1 1600
1 4277 21312 4277 20001 4742 20657 0 1600
1 4277 20001 4277 18646 3768 19323 1 1600
1 4277 18646 4277 17334 4742 17990 0 1600
1 4277 17334 4277 15980 3768 16657 1 1600
1 4277 15980 4277 14668 4742 15324 0 1600
1 4277 14668 4277 13314 3768 13991 1 1600
1 4277 13314 4277 12002 4742 12658 0 1600
1 4277 12002 4277 10648 3768 11325 1 1600
1 4277 10648 4277 9335 4742 9992 0 1600
1 4277 9335 4277 7982 3768 8659 1 1600
1 4277 7982 4277 6669 4742 7326 0 1600
1 4277 6669 4277 5316 3768 5993 1 1600
1 4277 5316 4277 4003 4742 4659 0 1600
1 4277 4003 4277 2649 3768 3327 1 1600
1 4277 2649 4185 1414 4742 1993 0 500
1 4185 1414 4277 1337 4742 1993 0 300
2 4277 1337 5250 1337 0 0 0 500
1 5250 1337 5342 1414 4784 1993 0 300
1 5342 1414 5250 2649 4784 1993 0 1600
1 5250 2649 5249 4003 5758 3327 1 1600
1 5249 4003 5250 5316 4784 4659 0 1600
1 5250 5316 5249 6669 5758 5993 1 1600
1 5249 6669 5250 7982 4784 7326 0 1600
1 5250 7982 5249 9335 5758 8659 1 1600
1 5249 9335 5250 10648 4784 9992 0 1600
1 5250 10648 5249 12002 5758 11325 1 1600
1 5249 12002 5250 13314 4784 12658 0 1600
1 5250 13314 5249 14668 5758 13991 1 1600
1 5249 14668 5250 15980 4784 15324 0 1600
1 5250 15980 5249 17334 5758 16657 1 1600
1 5249 17334 5250 18646 4784 17990 0 1600
1 5250 18646 5249 20001 5758 19323 1 1600
1 5249 20001 5250 21312 4784 20657 0 1600
1 5250 21312 5249 22667 5758 21990 1 1600
1 5249 22667 5342 23901 4784 23323 0 500
1 5342 23901 5250 23978 4784 23323 0 300
2 5250 23978 6265 23978 0 0 0 500
1 6265 23978 6173 23901 6731 23323 0 300
1 6173 23901 6266 22667 6731 23323 0 1600
1 6266 22667 6266 21312 5758 21990 1 1600
1 6266 21312 6266 20001 6731 20657 0 1600
1 6266 20001 6266 18646 5758 19323 1 1600
1 6266 18646 6266 17334 6731 17990 0 1600
1 6266 17334 6266 15980 5758 16657 1 1600
1 6266 15980 6266 14668 6731 15324 0 1600
1 6266 14668 6266 13314 5758 13991 1 1600
1 6266 13314 6266 12002 6731 12658 0 1600
1 6266 12002 6266 10648 5758 11325 1 1600
1 6266 10648 6266 9335 6731 9992 0 1600
1 6266 9335 6266 7982 5758 8659 1 1600
1 6266 7982 6266 6669 6731 7326 0 1600
1 6266 6669 6266 5316 5758 5993 1 1600
1 6266 5316 6266 4003 6731 4659 0 1600
1 6266 4003 6266 2649 5758 3327 1 1600
1 6266 2649 6174 1414 6731 1993 0 500
1 6174 1414 6266 1337 6731 1993 0 300
2 6266 1337 7239 1337 0 0 0 500
1 7239 1337 7331 1414 6773 1993 0 300
1 7331 1414 7239 2649 6773 1993 0 1600
1 7239 2649 7239 4003 7747 3327 1 1600
1 7239 4003 7239 5316 6773 4659 0 1600
1 7239 5316 7239 6669 7747 5993 1 1600
1 7239 6669 7239 7982 6773 7326 0 1600
1 7239 7982 7239 9335 7747 8659 1 1600
1 7239 9335 7239 10648 6773 9992 0 1600
1 7239 10648 7239 12002 7747 11325 1 1600
1 7239 12002 7239 13314 6773 12658 0 1600
1 7239 13314 7239 14668 7747 13991 1 1600
1 7239 14668 7239 15980 6773 15324 0 1600
1 7239 15980 7239 17334 7747 16657 1 1600
1 7239 17334 7239 18646 6773 17990 0 1600
1 7239 18646 7239 20001 7747 19323 1 1600
1 7239 20001 7239 21312 6773 20657 0 1600
